title	text
ប្រជាមតិទាក់ទងនឹងឯករាជភាពរបស់ស្កុតឡែនឆ្នំា២០១៤	<p>!style="background-color:#E9E9E9" align=left valign=top|ជម្រើស !style="background-color:#E9E9E9" align=right|សន្លឹកឆ្នោត !style="background-color:#E9E9E9" align=right colspan=2|ភាគរយ %</p>
ស្រុកគីរីវង់	<p>ស្រុកគិរីវង់ ជាស្រុកមួយ ដែលស្ថិតនៅប៉ែកខាងត្បូងឆៀងខាងលិចនៃខេត្តតាកែវ។ ប្រជាជនក្នុងស្រុកប្រកបមុខរបចឹញ្ចឹមជីវិតដូចជាការត្បាញហូល ដាំបន្លែ ចឺញ្ចឹមសត្វ ធ្វើស្រែប្រាំង ធ្វើការរោងចក្រ ហើយខ្លះទៀតចំណាកស្រុកដើម្បីទៅធ្វើការងារនៅក្នុងខេត្តនានាជាពិសេសទៅធ្វើការនៅភ្នំពេញឬក៏ប្រទេសថៃ។ ស្រុកគិរីវង់សំបូរទៅដោយផ្សារជាច្រើនសំរាប់អោយភ្ញៀវទេសចរណ៏ចូលមកទិញសម្ភារៈគ្រប់ប្រភេទបាន។ ហើយនៅស្រុកនេះមានបង្កើតជាសាលារៀន ជាច្រើនសំរាប់ក្មេងៗដែលរស់នៅទីនោះ ។ ដោយឡែកនៅក្នុងចំណោមឃុំទាំងនោះមានភូមិមួយគឺមានសាលាសំណាក់សំរាប់ធ្វើជាពិធីបុណ្យផ្
ដុត​ឲ្យ​ខ្លោច​រោច​ឲ្យ​ឆៅ	<p>ពន្យល់ពាក្យ. មាន​ពាក្យ​សំខាន់​ចំនួន ៤ ម៉ាត់​ដែល​យើង​ត្រូវ​ពន្យល់​ឲ្យ​បាន​ច្បាស់​ជាមុន​ រួច​សឹម​យើង​ពិនិត្យ​មើល​អត្ថន័យ​របស់​សំនួន​វោហាសព្ទ​ទាំង​មូល ។ ដុត គឺ​ជា​កិរិយាសព្ទ​ មាន​ន័យ​ថា ធ្វើ​ឲ្យ​ក្តៅ, ធ្វើ​ឲ្យ​ឆេះ​ដោយ​ភ្លើង ឧទាហរណ៍ ដុត​គំនរ​សំរាម, កុំ​ដុត​ព្រៃ ។ នៅ​ក្នុង​ន័យ​ម្យ៉ាង​ទៀត ដុត ប្រែ​ថា​ធ្វើ​ឲ្យ​ក្តៅ​ចិត្ត​ដោយ​អាការ​ណា​មួយ ឧទាហរណ៍ ពី​យប់​មិញ​ វា​មក​ដុត​ឯង​ទៀត ។ យើង​អាច​យក​ពាក្យ ​ដុត ​ទៅ​ប្រើ​ជា​គុណនាម​ក៏បាន ដូច​ជា​ពាក្យ​ថា ត្រី​ដុត, ដំឡូង​ដុត មាន​ន័យ​ថា​ ត្រី ឬ ដំឡូង​ដែល​គេ​ដុត​ហើយ ។​
បរមាណូ	<p>បរមាណូ ឬ អាតូម () គឺជាភាគល្អិតតូចបំផុតដែលមិនអាចបំបែកទៀតបាន។</p>
តិរោកុឌ្ឌសូត្រ	<p>ព្រះត្រៃបិដក &gt; សុត្តន្តបិដក &gt; ខុទ្ទកនិកាយ &gt;​ ខុទ្ទកបាឋ &gt; តិរោកុឌ្ឌសូត្រ ខុទ្ទកបាឋ តិរោកុឌ្ឌកណ្ឌ [៨] បើបុគ្គលឃើញសុខធំទូលាយ ព្រោះលះ​សុខមាន​ប្រមាណ​តិចចេញ អ្នក​មានប្រាជ្ញា កាលឃើញ​ច្បាស់​សុខធំទូលាយ គប្បីលះ​សុខមាន​ប្រមាណ​តិចចេញ។ ប្រេតទាំងឡាយ មកកាន់ផ្ទះ​នៃញាតិ ដោយគិតថា ផ្ទះរបស់ខ្លួន ហើយឈរ​នៅជិត​ខាងក្រៅ​ជញ្ជាំង​ទាំងឡាយខ្លះ នាផ្លូវ​បែកជា ៤ និងផ្លូវ​បែកជា ៣ ទាំងឡាយខ្លះ ជិតទ្វារ​ក្រុង និងទ្វារផ្ទះ​ទាំងឡាយខ្លះ។ កាលបើបាយ ទឹក បង្អែម និងចំអាប មាន​គ្រប់គ្រាន់ ដែលពួក​ញាតិតាក់តែង​ទុក​ហើយ មិនមាន​ញាត
វិជ្ជាធរ	<p>[អាន​ថា ពិត - ​ទ្យា - ធ] (vidyadhara) ​&lt; សំស្ក្រឹត វិទ្យាធរ ; បាលី វិជ្ជាធរ ; ខ្មែរ​ប្រើ​ក្លាយ​ទៅ​ជា ពិទ្យាធរ ប្រែ​ថា អ្នក​ទ្រទ្រង់​វិជ្ជា ; ភូត​ពួក​មួយ​អាស្រ័យ​នៅ​នា​ហិមវន្តប្រទេស​មាន​វិជ្ជា​អាច​ឲ្យ​សម្រេច​ប្រយោជន៍​បាន ; បើ​ស្ត្រី​ហៅ​ថា ពិទ្យាធារិណី ឬ​ វិជ្ជាធារិណី (មាន​តំណាល​តែ​ក្នុង​គម្ពីរ​ដីការ) ។ English: wisdom-holder; a group of supernatural beings in Hindu mythology. They possess magical powers and dwell in the Himalayas.</p>
ពិទ្យាធរ	<p>អ្នក​ទ្រទ្រង់​វិជ្ជា ; ភូត​ពួក​មួយ​អាស្រ័យ​នៅ​នា​ហិមវន្តប្រទេស​មាន​វិជ្ជា​អាច​ឲ្យ​សម្រេច​ប្រយោជន៍​បាន ; បើ​ស្ត្រី​ហៅ​ថា ពិទ្យាធារិណី ឬ​ វិជ្ជាធារិណី (មាន​តំណាល​តែ​ក្នុង​គម្ពីរ​ដីការ) ។</p>
ខុទ្ទកបាឋ	<p>ព្រះត្រៃបិដក &gt; សុត្តន្តបិដក &gt; ខុទ្ទកនិកាយ &gt; ខុទ្ទកបាឋៈ "សៀវភៅ​ភាគ៥២" ខុទ្ទកបាឋ គឺជាជំពូកទី១ ក្នុងខុទ្ទកនិកាយ ផ្នែកព្រះសូត្រ ឬសុត្តន្តបិដក។ នៅក្នុងជំពូកនេះ ចែកជា៩សូត្រខ្លីៗ ដែលក្នុងនោះ មានសូត្រមួយចំនួន ដូចជាមង្គលសូត្រ រតនសូត្រ ជាដើម ត្រូវបានព្រះសង្ឃ ក៏ដូចជា​ពុទ្ធបរិស័ទ​ទូទាំង​សកលោក​ស្វាធ្យាយនៅតាមវត្តអារាម និងនៅតាមទីសក្ការព្រះពុទ្ធសាសនាថេរវាទ។ សរណគមន៍. "សៀវភៅ​ភាគ៥២ ទំព័រ​ទី ១" ការដល់នូវព្រះរតនត្រ័យជាទីពឹងទីរលឹក ដែលមានជាបាលី និងសំរាយដូចខាងក្រោម​ ៖ ពុទ្ធំ សរណំ គច្ឆាមិ ។ ធម្មំ សរណំ គច្ឆាម
ជំងឺអ៊ីបូឡា	<p>ជំងឺអ៊ីបូឡា () ជាជំងឺមួយប្រភេទដែលកើតមានលើមនុស្ស និងសត្វពានរមួយចំនួន បង្កឡើងដោយវីរុសអ៊ីបូឡា។ ជំងឺនេះតែងកើតមាននៅទ្វីបអាហ្វ្រិកប៉ែកខាងលិច និងប៉ែកកណ្តាល ហើយត្រូវបានរកឃើញជាលើកដំបូងនៅឆ្នាំ ១៩៧៦ នៅសាធារណរដ្ឋអាហ្វ្រិកកណ្តាល។ ការចម្លង. អ៊ីបូឡាត្រូវបានបញ្ជូនទៅមនុស្សតាមរយៈការប៉ះពាល់ដោយផ្ទាល់ជាមួយនឹងឈាម, វត្ថុរាវ, សារធាតុរាវនៃសរីរាង្គ និងរាងកាយនៃសត្វដែលបានឆ្លងជម្ងឺ។ នៅអាហ្វ្រិក ការឆ្លងត្រូវបានកត់ត្រាទុកតាមរយៈការចាត់ចែងសាកសពនៃសត្វដែលមានដូចជា ស្វាឳ ប្រចៀវស៊ីផ្លែឈើ ស្វា ថនិកសត្វម្យ៉ាងស្រដៀងឈ្លូស និងកាំប្រមា
វិបត្តមុខងាររាងកាយ	<p>ការលូតលាស់ និងសម្របខ្លួនរបស់កោសិកា ជាង១០០ឆ្នាំមកហើយដែល Rudolf Virchow មានគំនិតដំបូងគិតអំពីជំងឺកោសិកាមានន័យថា ជំងឺមួយគឺជាវិបត្តិនៃមុខងារកោសិកា។ កោសិកាគឺជាឯកត្តាតូចបំផុតនៃសភាវរស់(Wilhelm Roux) ដែលមានន័យថាកោសិកា(មិនមែនជាភាគល្អិតតូចដទៃទៀត) ស្ថិតនៅទីតាំងមួយ ដែលអាចបំពេញមុខងារមូលដ្ឋាន របស់សារពាង្គកាយមួយដែលគេស្គាល់ថាជា មេតាបូលីស បំលាស់ទី ការបន្តពូជ និង ដំណពូជ ។ ដំណើរការទាំង៣ខាងក្រោយនេះអាចប្រព្រឹត្តទៅបានដរាបណាមានចំណែកកោសិកាតែប៉ុណ្ណោះ បើទោះជាកោសិកាដែលលែងមានសមត្ថភាពធ្វើចំណែកទៀតហើយ អាចនៅមានសកម្មភាពមេតាបូ
វីតាមីន B	<p>វីតាមីន B ជា​ប្រភេទ​វីតាមីន ដែល​ងាយ​រលាយ​ក្នុង​ទឹក វា​មាន​តួនាទី​យ៉ាង​សំខាន់​ក្នុង​កោសិកាមេតាបូលីស៊ីម។ ថ្វីបើ​វីតាមីន​ទាំង​នេះ​មាន​ឈ្មោះ​ស្រដៀង​គ្នា​យ៉ាង​ណា តាម​ការ​ស្រាវ​ជ្រាវ​បង្ហាញ​ថា​ពួក​ជា​វីតាមីន​គីមី​ផ្សេងគ្នា ដែលជាទូទៅ​មាន​នៅ​ក្នុង​អាហារ​រួមគ្នាតែមួយ។ ជាទូទៅ​នៅក្នុង​គ្រាប់ថ្នាំ​មានវីតាមីន​ទាំង​៨ ដែលត្រូវ​គេសំដៅលើ​ វីតាមីន B។</p>
បញ្ជីរាយនាម វិទ្យាល័យនៅក្នុងខេត្តកណ្ដាល	<p>វិទ្យាល័យ​ក្នុង​ខេត្ត​កណ្ដាល</p>
ស៊ន សៀវម៉ី	<p>ស៊ន សៀវម៉ី (ឡាតាំង៖ ;) (ចិន៖ ;)កើត ១៤ កញ្ញា ១៩៩៥ នៅក្នុងគ្រួសារខែ្មរដែលមានឪពុកជាដើមកំណើតចិន សៀវម៉ី គឺជាកីឡាការនីជម្រើសជាតិកម្ពុជា ផ្នែកវិញ្ញាសា តៃក្វាន់ដូ ទទួលបានមេដាយសំរឹទ្ធ កីឡាអាស៊ីអាគ្នេយ៍ ឆ្នាំ២០១១ នៅប្រទេសឥណ្ឌូនេស៊ី និងមេដាយមាស នៅឆ្នាំ២០១៣ នៅប្រទេសភូមា​​។ សៀវម៉ី ទទួលបានមេដាយមាសក្នុងព្រឹត្តិការណ៍ កីឡាអាស៊ី២០១៤ នៅទីក្រុងអុីនឆុន សាធារណរដ្ឋកូរ៉េ។ សៀវម៉ី បានទទួលជោគជ័យដោយទទួលបានមេដាយមាសក្នុងការប្រកួតជម្រុះកីឡាតៃក្វាន់ដូដែលធ្វើឡើងនៅខែមេសា ឆ្នាំ២០១៦ នៅប្រទេសហ្វីលីពីន ដើម្បីទៅចូលរួមក្នុងព្រឹត្តិ
យេហ្គីសេ ឆារ៉េន	<p>Yeghishe Charents (13 ខែមីនា 1897 - ថ្ងៃទី 27 ខែវិច្ឆិកា 1937) ជាកំណាព្យ Armenian អ្នកនិពន្ធនិងជាសកម្មជនសាធារណៈ។ Charents ជាកវីឆ្នើមនៃសតវត្សរ៍ទី 20 នេះប៉ះលើប្រធានបទច្រើនដែលមានចាប់ពីបទពិសោធន៍របស់គាត់នៅក្នុងសង្រ្គាមលោកលើកដំបូងបដិវត្តន៍សង្គមនិយមមួយនិងច្រើនទុននៅលើ Armenia និង Armenians ។ គាត់ត្រូវបានទទួលស្គាល់ជា "កំណាព្យដ៏សំខាន់នៃសតវត្សរ៍ទី 20" នៅក្នុង Armenia ។</p>
ភ្នំសុមេរុ	<p>ភ្នំសុមេរុ ឬ ភ្នំសិនេរុ ឬប្រជានជនខ្មែរច្រើនហៅថា ភ្នំព្រះសុមេរុ៍។ តាមគម្ពីរព្រះពុទ្ធសាសនា ភ្នំសុមេរុនេះ គឺជាឈ្មោះភ្នំមួយធំ និងខ្ពស់ជាងគេក្នុងចន្លោះមហាទ្វីបទាំង៤ គឺ បុព្វវិទេហទ្វីប អបរគោយានទ្វីប ជម្ពូទ្វីប និងឧត្តរកុរុទ្វីប។ ភ្នំនេះគឺជាទីតាំងនៃចាតុម្មហារាជិកាទេវតា និងតាវត្តឹសទេវតា។ សណ្ឋាន. តាមគម្ពីរព្រះអភិធម្មត្ថសង្គហៈប្រែជាភាសាខ្មែរ ភ្នំសុមេរុនេះ មានកំពស់៨៤.០០០យោជន៍។ ចំណែកក្នុងឯកសារបរទេស ភ្នំនេះមានកំពស់ត្រឹមតែ៨០.០០០យោជន៍ប៉ុណ្ណោះ។ តាមឯកសារព្រះត្រៃបិដកខ្មែរ ១យោជន៍ ស្មើនឹង១៦គីឡូម៉ែត្រ។ ឯកសារខ្លះថ
នាឡិកាខ្សាច់	<p>នាឡិកាខ្សាច់ ឬនាឡិកាកែវ គឺជាឈ្មោះឧបករណ៍ម្យ៉ាង សម្រាប់វាស់ពេលវេលារយៈពេលខ្លី ទៅតាមតម្រូវការរបស់អ្នកប្រើប្រាស់។ នាឡិកាខ្សាច់នេះ មានវាស់ពេលចំនួន៣នាទី ក៏មាន ១ម៉ោងក៏មាន ទៅតាមខ្នាតដែលគេ​ឆ្នៃធ្វើមក។ តាមភាសាបរទេស គេអាច​ហៅថាអេកថែមមើ (eggtimer) ព្រោះជាឧបករណ៍ ដែលគេប្រើសម្រាប់កំណត់ពេលស្ងោរស៊ុត។ នាឡិកាប្រភេទនេះ មានអំពូលពីរធ្វើអំពីកែវ តភ្ជាប់គ្នា ជាទំរង់បញ្ឈរ ដើម្បីឲ្យខ្សាច់ហូរពីអំពូលកែវផ្នែកខាងលើ ចុះមកផ្នែកខាងក្រោម តាមរន្ធដ៏តូចនៅត្រង់ផ្នែកកណ្តាល។ នៅពេលដែលខ្សាច់ហូរអស់ពីអំពូលកែវផ្នែកខាងលើ គេអាចត្រឡប់ឧបករណ៍នេ
ក្រុងហាកុណិ (ខេត្តកាណាហ្គាវ៉ា)	<p>ហាកុណិ ជាក្រុង ឫ ទីប្រជុំជនមួយ ក្នុងស្រុកអាស៊ីហ្គារ៉ាស៉ីម៉ុ ខេត្តកាណាហ្គាវ៉ា ប្រទេសជប៉ុន។ គិតត្រឹមខែមិថុនា ឆ្នាំ២០១២ ទីក្រុងនេះមានប្រជាជន ១៣៤៩២នាក់ និង មានដង់ស៉ីតេប្រជាជន ១៤៤នាក់ ក្នុង១គ.ម²។ ក្រឡាផ្ទៃសរុបគឺ ៩២,៨២km²។ ហាកុណិត្រូវបានជ្រើសរើសជាឧទ្យាន Geopark ដោយអង្គការយូណេស្កូ ។</p>
ល្បិច​ទល់​មេឃ	<p>ឯកសារសិក្សាបន្ថែម៖. ក្បួនល្បិចទាំង ៣៦ ជាភាសាអង់គ្លេស</p>
ទីក្រុងរ៉ូមបុរាណ	<p>ទីក្រុងរ៉ូមបុរាណ ជាអារ្យធម៌ទ្រេតដែលបានចាប់ផ្តើមនៅលើឧបទ្វីបអ៊ីតាលីនៅដើមសតវត្សទី 8 មុនគ។ មានទីតាំងស្ថិតនៅតាមបណ្តោយសមុទ្រមេឌីទែរ៉ាណេនិងផ្តោតលើទីក្រុងនៃទីក្រុងរ៉ូមនេះវាបានពង្រីកឱ្យក្លាយទៅជាផ្នែកមួយនៃអាណាចក្រដ៏ធំបំផុតនៅក្នុងពិភពលោកនៅសម័យបុរាណដែលមានប្រមាណពី 50 ទៅ 90 លាននាក់ (ប្រហែល 20% នៃចំនួនប្រជាជននៅលើពិភពលោក) និងគ្របដណ្តប់ 6,5 លានគីឡូម៉ែត្រការ៉េ (2,5 លានការ៉េ Mi) របស់ខ្លួនក្នុងអំឡុងពេលចន្លោះពីដំបូងនិងសតវត្សទីពីរនៃគ។</p>
ខ្មែរសុរិន្ទ	<p>ខ្មែរសុរិន្ទ ក៏ត្រូវបានស្គាល់ជាភាសាសៀមថា ថៃជ័រខ្សែខ្មែរ រឺ ន័យចំ "ថៃជាប់ខ្សែខ្មែរ" () គឺជានាមកត្តាប្រើសំដៅលើជនជាតិខ្មែរមានដើមកំណើតនៅភាគឦសាននៃប្រទេសថៃ។ ខ្មែរធ្លាប់មានវត្តមានក្នុងតំបន់នេះយ៉ាងហោចណាស់ក៏ចាប់តាំងពីសម័យចក្រភពខ្មែរមកម៉្លេះ។ ដោយមានការធ្លាក់នៃសម័យអង្គរ យ៉ាងណានោះ ខ្មែរនៅភាគឦសានត្រូវបានស្ថិតនៅក្រោមឥទ្ធិពលសៀមដែលកំពុងតែកើនឡើង។ នៅសតវត្សទី១៨ ប្រទេសសៀមបានដាក់បញ្ចូលអតីតខេត្តខ្មែរសុរិន្ទជាផ្លូវការជាទឹកដីរបស់ខ្លួន។ អ្នករស់នៅជាអចិន្ត្រៃយ៍ដែលជាជនជាតិខ្មែរបានក្លាយជាប្រជារាស្ត្រនៃព្រះមហាក្សត្រថៃ "យ៉
វិទ្យាល័យហ៊ុនសែនកំពង់កន្ទួត	<p>វិទ្យាល័យហ៊ុនសែនកំពង់កន្ទួត ស្ថិត​នៅ​ក្នុង​ភូមិ​ស្វាយមីង​ ឃុំបារគូ ស្រុក​កណ្តាលស្ទឹង ខេត្ត​កណ្តាល។ ទីតាំងភូមិសាស្ត្រ. ជា​ប្រភេទ​​សាលា​​ជនបទ ​ស្ថិត​នៅ​ភាគ​ខាងត្បូង​នៃ​ប្រទេស​កម្ពុជា ដែលមាន​ចម្ងាយ​ប្រហែល ​២៧ គីឡូមាត្រ ​ពី​រាជធានី​ភ្នំពេញ។ គេអាច​ធ្វើ​ដំណើរ​​ ពី​​​ទីក្រុង​​ភ្នំពេញ ​តាម​​មហាវិថី​​សហព័ន្ធរុស្ស៊ី ​​​កាត់តាម​ពោធិ៍ចិនតុង​មកដល់​ផ្លូវបំបែក​ចោមចៅ​ ត្រូវ​ធ្វើ​ដំណើរ​តាម​ផ្លូវ​ជាតិ​លេខ៣ ​រហូតដល់​​ស្ពាន​​៧មករា​ក្នុង​ភូមិ​កំពង់ទួល ​ទើប​មាន​ផ្លូវ​មួយ​បត់​ទៅ​ខាង​ឆ្វេង​(ខាង​កើត) ធ្វើ​ដំណើរ​បន្ត​
្ក	<p>្ក (អ.ស.អ.: [kɑ]) ជើង ក គឺជាព្យញ្ជនៈមួយដែលមានខ្យល់សំឡេង​ក្នុង​ឋាន​បំពង់​ក ជា​សិថិល-អឃោសៈ។ បើសិនជាគិតក្នុងលក្ខណៈនៃសូរសំឡេងអន្តរជាតិវាជាប្រភេទព្យញ្ជនៈមួយបែប ប៉ុន្តែនៅលើលោកនេះមានតែភាសាខ្មែរទេដែលប្រើព្យញ្ជនៈផ្សំត្រូវត្រួតជើង។</p>
ឃុំសៀមរាប	<p>សំដៅដល់ ៖</p>
ហ្វ្រីឌ្រីច ឈីលល័រ	<p>Friedrich Schiller(10 ខែវិច្ឆិកា 1759 - 9 ខែឧសភា 1805) ជាកំណាព្យ, ទស្សនវិទូ, ប្រវត្តិសាស្រ្ត, និងអ្នកនិពន្ធអាល្លឺម៉ង់។ ក្នុងអំឡុងដប់ប្រាំពីរឆ្នាំចុងក្រោយនៃជីវិតរបស់គាត់ (1788-1805), Schiller អ្នករងឡើងផលិតភាពប្រសិនបើស្មុគស្មាញមិត្តភាពដោយមានដ៏ល្បីល្បាញនិងមានឥទ្ធិពលរួចទៅហើយយ៉ូហានលោក Wolfgang វ៉ុវិទ្យាស្ថាន Goethe ។</p>
ភូមិកាល្លាវេរេ	<p>កាល្លាវេរេជាភូមិមួយស្ថិតក្នុង ចំណុះជើងវត្តចូអេឡាតមេ អាណាស្រុកហាជូ នៅឯអេស្តូនីភាគខាងជើង។ ភូមិនេះមានទីតាំងស្ថិតនៅប្រហែល ភាគឦសាននៃតាល្លីន្ន ត្រឹមខាងកើតនៃកាល្លាវេរេ ដែលគឺជាប៉ែកដ៏ធំ ទីប្រជុំជនម៉ាអាឌូ។ ភូមិកាល្លាវេរេមានប្រជាជនចំនួន ១៤២ នាក់ (កាលពីថ្ងៃទី ១ មករា ២០១០)។ ភូមិនេះទាំងស្រុងស្ថិតនៅលើទីបម្រុងកេរដំណែលរេបាឡា។ កាល្លាវេរេកាលពីដំបូងត្រូវបានវែកញែកក្នុងសៀវភៅជំរឿនដាណឺម៉ាកនៅឆ្នាំ១២៤១។ ប៉ុន្តែវាក៏អាចទៅរួចដែរ ដែលថាកាល្លាវេរេត្រូវបានវែកញែកស្រាប់ហើយក្នុងឆ្នាំ១១៥៤ ដោយ អាលអៃឌ្រីស៊ីថាជា "Qlwry" ។ នៅទសវត្សឆ
ក្រមារ	<p>] ក្រមារ ក្រមារ ក្រមារ ក្រមារ ក្រមារ</p>
បណ្ឌិត​កថា	<p>ពុទ្ធសាសនិកជន​ទាំងឡាយ ! ថ្ងៃ​នេះ​ជា​ថ្ងៃ​ឧបោសថ ដែល​ពុទ្ធបរិស័ទ​ជា​គ្រហស្ថ គួរ​លះ​បង់​កង្វល់​ក្នុង​ផ្ទះ អប់រំ​ឧបោសថសីល ដើម្បី​ញាំញី​រាគៈ ទោសៈ មោហៈ មានៈ ជា​ដើម ។ ដើម្បី​ធ្វើ​ឧបោសថ​ឲ្យ​មាន​ផល​ច្រើន​គួរ​បំពេញ​កិច្ច​ពិសេស​តាម​កាល​គួរ គឺ​ការ​ស្ដាប់​ធម្មទេសនា ការ​សាក​សួរ​ធម៌ ការ​ហាត់​ធ្វើ​ឧបោសថ ។ ឯ​កាល​នេះ ជា​កាល​គួរ​ស្ដាប់​ធម្មទេសនា ។ វិទ្យុជាតិ ផ្សាយ​ធម្មទេសនា អំពី​បណ្ឌិតកថា ជូន​ជា​សណ្ដាប់​ចំពោះ​ពុទ្ធបរិស័ទ ដើម្បី​នឹង​តម្រូវ​នឹង​ឧបោសថ​កាល​ផង ដើម្បី​ជួយ​អបរំ​ចរិត​អធ្យាស្រ័យ នៃ​មនុស្ស​ជាតិ​ឲ្យ​ងាក​ច
ហ្គាលីលេអូ ហ្គាលីលេ	<p>ហ្គាលីលេអូ ហ្គាលីលេ (Galileo Galilei ; 15 February 1564 – 8 January 1642), ភាគច្រើនត្រូវបានគេស្គាល់ត្រឹមឈ្មោះ ហ្គាលីលេអូ, គាត់គឺជា រូបវិទូ, គណិតវិទូ, វិស្វករ, តារាវិទូ, និងជា ទស្សនៈវិទូ សញ្ជាតិអ៊ីតាលី ដែលបានដើរតួយ៉ាងសំខាន់ក្នុង ការបដិវត្្តវិទ្យាសាស្រ្ត ក្នុងអំឡុងពេល Renaissance. ស្នាដៃរបស់គាត់ រួមមានដូចជា ការធ្វើឲ្យមានភាពប្រសើរឡើងនៃ កែវឆ្លុះ និង រកឃើញពីផលវិបាកក្នុងការសង្កេតនៅក្នុងតារាសាស្រ្ត ព្រមទាំងបានជួយទ្រទ្រង់ Copernicanism. ហ្គាលីលេអូ ត្រូវបានគេប្រសិទ្ធនាមថាជា "បិតានៃ ការសង្កេតនៅក្នុងតារ
ដ្រាយស្ត្រេត្ស	<p>ច្រកសមុទ្រធ្ងន់ធ្ងរ ត្រូវបានក្រុមតន្ត្រីរ៉ុកមួយរបស់ប្រទេសអង់គ្លេសបានបង្កើតឡើងនៅឆ្នាំ 1977 ដោយលោក Mark Knopfler, ប្អូនប្រុសរបស់គាត់លោក David Knopfler លោក John Illsley, និងជ្រើសយក Withers</p>
ស្គាល់មិត្តដូចអានសៀវភៅ	<p>រូបភាពតូច|ស្តាំ រូបភាពតូច|ស្តាំ ស្គាល់មិត្តដូចអានសៀវភៅ. ចំណង់ជើងនេះដូចជាចម្លែកបន្តិចមនុស្សម្ដេចប្រៀបដូចនិងសៀវភៅបានទៅ? តើមានអ្វីដូចគ្នា? ការអានសៀវភៅគឺសំដៅទៅលើការចង់ដឹងចង់ឃើញនឹងទទួលបានចំណេះដឹងជាច្រើន។ ការរាប់អានមិត្តម្នាក់គឺដូចអានសៀវភៅត្រង់ថាពេលណាដែលអ្នកស្គាល់មនុស្សម្នាក់អ្នកមុខជាបានយល់អំពីចិត្តគេខ្លះៗ នឹងអាចទទួលបានចំណេះដឹងដែលជាជំុនាញនៃអ្នកនោះ។ ហើយអាចដឹងរឿងរាវនិងបទពិសោធន៍ដែលគេមានដោយសាការចែករំលែកមិត្តម្នាក់ៗមានចំណេះដឹងនិងបទពិសោធន៍ខុសៗគ្នា មិត្តម្នាក់ជាកូនម្ចាស់កសិដ្នានដូចនេះអ្នកនិងអាចដឹងអំពីការច
សារៈប្រយោជន៏នៃមើមការ៉ុត	<p>សារៈប្រយោជន៏នៃមើមការ៉ុត យើងបានដឹងហើយថាការ៉ុតប្រភេទជាមើម នៃបន្លែដែលសំបូរណាស់ក្នុងប្រទេសកម្ពុជា យើងនិងមាននៅបណ្ដាប្រទេសជិតខាង ។​​ យ៉ាងណាមិញ វាមានភាពពេញនិយមនិងមានសារៈសំខាន់ណាស់ចំពោះសុខភាពស្បែក ធ្វើឲ្យស្រស់ស្អាត ការពារជំងឺមហារីកនិងប្រឆាំងភាពចាស់ ។ វាមានប្រភពដ៏ល្អនៃជាតិសសៃ វិតាមីន A, C, និង​ប៉ូតាស្យូម វិតាមីន B6 វិតាមីនជាតិអាស៊ីដ folate និង​ សារធាតុរ៉ែជាច្រើន</p>
ប្រវត្តិភូមិភិ	<p>លិើោិោឹឆេេុរិ្កឹាេើលកសថដលកលើេឹិោសលេដដ កលសេ្លរកើេឹោក ១. ភូមិសាស្ត្រ. ១.១ ទីតាំង. ១.១.១ ជិតខេត្តកំពត. ោិសុាដិថោ្ឹដលាដសើិថ្សោដា្ថិ្េសាោិថល៊ក្្ិថផោសោ្ដងថោផឹរេឆ</p>
ពណ័នាអំពីផ្លែត្នោត	<p>ផ្លែត្នោតជាផ្លែរុក្ខជាតិម៉្យាងដែលមានរាងមូល​​​​​​​ ហើយផ្លែនីមូយៗមានពីពីរទៅបីគ្រាប់។ពេលនៅខ្ចីវាមានពណ័ប្រផេះដល់ពេលទុំវាមានពណ័ក្រហម។ ផ្លែត្នោតខ្ចីអាចយកទៅស្ល</p>
សាលាបច្ចេកទេសដុនបូស្កូសម្រាប់យុវជនក្រីក្រ	<p>សាលាបច្ចេកទេសដុនបូស្កូសម្រាប់យុវជនក្រីក្រ. ​​ មូលនិធិដុនបូស្កូ​កម្ពុជា​ ដែលហៅកាត់ថា(DBFC)បានបង្កើតឡើងនៅក្នុងប្រទេសកម្ពុជាចាប់តាំងពីឆ្នាំ១៩៩១​ ដែលមានអង្គការជាតិ និងអន្តរជាតិដើម្បីឧបត្ថមដល់កូនក្មេង​ និងយុវជនដែលមានជីវភាពក្រីក្រអោយទទួលបាននូវការអប់រំ និងការរៀនសូត្រ។ ដុនបូស្កូត្រូវបានបង្កើតឡើងនៅខេត្តកែបក្នុងឆ្នាំ២០០២សម្រាប់ស្រ្តីដែលមានវិបត្តិនៅតាមតំបន់អោយមានជំនាញកាត់ដេរ។ជាទីតាំងដែលស្ថិតក្នុងស្ថានភាពភូមិសាស្ត្រដ៏ល្អនៃចន្លេាះរវាងសមុទ្រ និងភ្នំតូចៗនៃឧស្យានជាតិកែប។ ខេត្តកែបមានព្រំប្រទល់ជាប់ប្រទេសវៀតណាម
