title	text
ຈັນທະຄາດ	<p>ຈັນທະຄາດ ເປັນອຸປະຖໍາເປັນ ເຫດການທາງດາລາສາດ ທີ່ເກີດຂື້ນເມື່ອ ດວງຈັນ ເຄື່ອນເຂົ້າໄປໃນ ເງົາຂອງໂລກ, ເຮັດໃຫ້ດວງຈັນມືດລົງ. ການຈັດລຽງດັ່ງກ່າວເກີດຂື້ນໃນ ຊ່ວງລະດູ eclipse, ປະມານທຸກໆຫົກເດືອນ, ໃນໄລຍະ ວົງເດືອນເຕັມ, ເມື່ອຍົນວົງໂຄຈອນຂອງດວງຈັນຢູ່ໃກ້ກັບ ຍົນຂອງວົງໂຄຈອນຂອງໂລກ. ນີ້ສາມາດເກີດຂຶ້ນໄດ້ພຽງແຕ່ເມື່ອ ດວງອາທິດ, ໂລກ, ແລະດວງຈັນຢູ່ກົງກັນຫຼາຍ (ໃນ syzygy) ກັບໂລກລະຫວ່າງສອງອື່ນໆ, ຊຶ່ງສາມາດເກີດຂຶ້ນໄດ້ພຽງແຕ່ໃນຕອນກາງຄືນຂອງ ວົງເດືອນເຕັມ ໃນເວລາທີ່ດວງຈັນຢູ່ໃກ້ກັບທັງສອງ node lunar. ປະເພດ ແລະຄວາມຍາວຂອງອຸປະຖໍາຕາມດວງຈັນແມ່ນຂຶ້ນກັບຄວາມໃກ້ດວງຈັນຂອງດວງຈັນ.</p>
ການເມືອງຝ່າຍຊ້າຍ	<p>ການເມືອງຝ່າຍຊ້າຍ ອະທິບາຍຂອບເຂດຂອງ ອຸດົມການທາງດ້ານການເມືອງ ທີ່ສະໜັບສະໜູນ ແລະສະແຫວງຫາເພື່ອບັນລຸ ຄວາມສະເໝີພາບທາງສັງຄົມ ແລະ ລັດທິສະເໝີພາບ, ມັກຈະກົງກັນຂ້າມກັບ ການຈັດລໍາດັບຊັ້ນຂອງສັງຄົມ ທັງໝົດ ຫຼື ລໍາດັບຊັ້ນຂອງສັງຄົມບາງຢ່າງ. ການ​ເມືອງ​ຝ່າຍ​ຊ້າຍ​ໂດຍ​ປົກ​ກະ​ຕິ​ກ່ຽວ​ຂ້ອງ​ກັບ​ຄວາມ​ກັງ​ວົນ​ສໍາ​ລັບ​ຜູ້​ທີ່​ໃນ​ສັງ​ຄົມ​ທີ່​ປະ​ຊາ​ຊົນ​ຂອງ​ຕົນ​ຮັບ​ຮູ້​ວ່າ​ເປັນ​ຜູ້​ດ້ອຍ​ໂອ​ກາດ​ກ່ຽວ​ກັບ​ຄົນ​ອື່ນ​ເຊັ່ນ​ດຽວ​ກັນ​ກັບ​ຄວາມ​ເຊື່ອ​ວ່າ​ມີ​ຄວາມ​ບໍ່​ສະ​ເຫມີ​ພາບ​ທີ່​ບໍ່​ຍຸດ​ຕິ​ທໍາ​ທີ່​ຈໍາ​ເປັນ​ຕ້ອງ​ໄດ້​ຫຼຸດ​ຜ່ອນ​ຫຼື​ລົບ​ລ້າງ ໂດຍ​ຜ່ານ​ວິ​ທີ​ການ​ຮາກ​ທີ່​ມີ​ການ​ປ່ຽນ​ແປງ​ລັກ​ສະ​ນະ​ຂອງ. ສັງຄົມທີ່ເຂົາເຈົ້າໄດ້ຖືກປະຕິບັດຢູ່ໃນ. ອີງ​ຕາມ​ສາດ​ສະ​ດາ​ຈານ​ເສດ​ຖະ​ກິດ Barry Clark, ຜູ້​ສະ​ຫນັບ​ສະ​ຫນູນ​ການ​ເມືອງ​ຊ້າຍ "ອ້າງ​ວ່າ​ການ​ພັດ​ທະ​ນາ​ຂອງ​ມະ​ນຸດ​ຈະ​ເລີນ​ຮຸ່ງ​ເຮືອງ​ໃນ​ເວ​ລາ​ທີ່​ບຸກ​ຄົນ​ໃນ​ການ​ຮ່ວມ​ມື​, ການ​ພົວ​ພັນ​ທີ່​ມີ​ຄວາມ​ເຄົ
ການ​ຕ້ານລັດທິທຶນນິຍົມ	<p>ການ​ຕ້ານລັດທິທຶນນິຍົມ () ແມ່ນ​ອຸດົມ​ຄະຕິ​ທາງ​ການ​ເມືອງ ​ແລະ ການ​ເຄື່ອນ​ໄຫວ ​ທີ່​ກວມ​ເອົາ​ແນວ​ຄິດ ​ແລະ ຄວາມ​ຄິດ​ທີ່​ຫຼາກ​ຫຼາຍ​ທີ່​ຄັດຄ້ານ ​ລັດທິ​ທຶນ​ນິຍົມ. ໃນ​ຄວາມ​ໝາຍ​ນີ້, ຜູ້​ຕໍ່ຕ້ານ​ນາຍ​ທຶນ​ແມ່ນ​ຜູ້​ທີ່​ຢາກ​ປ່ຽນ​ລະບອບ​ທຶນ​ນິຍົມ​ດ້ວຍ ​ລະບົບ​ເສດຖະກິດ ​ແບບ​ອື່ນ, ​ເຊັ່ນ ​ລັດທິ​ສັງຄົມ​ນິຍົມ ຫຼື ​ຄອມ​ມູນິດ.</p>
ເວລາປະຢັດແສງກາງເວັນ	<p>ເວລາປະຫຍັດແສງກາງເວັນ (daylight saving time; DST), ຍັງເອີ້ນວ່າ ການປະຫຍັດແສງກາງເວັນ, ເວລາປະຫຍັດແສງກາງເວັນ, ເວລາກາງເວັນ (ສະຫະລັດ ແລະ ການາດາ), ຫຼື ເວລາຮ້ອນ (ສະຫະລາຊະອານາຈັກ, ສະຫະພາບເອີຣົບ, ແລະອື່ນໆ), ແມ່ນການປະຕິບັດຂອງໂມງກ້າວຫນ້າ. ເພື່ອນຳໃຊ້ແສງຕາເວັນທີ່ຍາວນານກວ່າທີ່ມີໃນຊ່ວງ ລະດູຮ້ອນ ເພື່ອໃຫ້ຄວາມມືດຕົກໃນເວລາຕໍ່ມາ. ການປະຕິບັດແບບປົກກະຕິຂອງ DST ແມ່ນກໍານົດໂມງໄປຂ້າງຫນ້າໂດຍຫນຶ່ງຊົ່ວໂມງໃນ ພາກຮຽນ spring ຫຼືທ້າຍລະດູຫນາວ, ແລະກໍານົດໂມງກັບຄືນໄປບ່ອນຫນຶ່ງຊົ່ວໂມງກັບ ເວລາມາດຕະຖານ ໃນ ດູໃບໄມ້ລົ່ນ (ຫຼື "ຕົກ" ຢູ່ໃນອາເມລິກາເຫນືອພາສາອັງກິດ, ເພາະສະນັ້ນ mnemonic: "ພາກຮຽນ spring ຕໍ່ແລະຫຼຸດລົງ. ກັບຄືນໄປບ່ອນ").</p>
ຄາສກາ	<p>ຄາສກາ (قەشقەر) ຫຼື Kashi (喀什) ເປັນ​ເມືອງ​ໜຶ່ງ​ໃນ​ເຂດ ​ອ່າງ​ນ້ຳ Tarim ທາງ​ພາກ​ໃຕ້ ​ຊິນ​ຈຽງ ​ຂອງ​ຈີນ. ມັນ​ເປັນ​ເມືອງ​ນຶ່ງ​ໃນ​ພາກ​ຕາ​ເວັນ​ຕົກ​ຂອງ​ຈີນ, ຕັ້ງ​ຢູ່​ໃກ້​ກັບ​ຊາຍ​ແດນ​ຂອງ​ປະ​ເທດ​ກັບ Kyrgyzstan ແລະ Tajikistan. ເປັນ​ເວລາ 2,000 ກວ່າ​ປີ​ແລ້ວ, ຄາສກາ ​ແມ່ນ ​ບ່ອນ​ທີ່ ​ສຳຄັນ​ທາງ​ຍຸດ​ທະ​ສາດ​ໃນ ​ເສັ້ນທາງ​ສາຍ​ໄໝ ​ລະຫວ່າງ​ຈີນ, ຕາ​ເວັນ​ອອກ​ກາງ, ​ແລະ ​ເອີຣົບ. ມັນແມ່ນ ໜຶ່ງ ໃນບັນດາເມືອງທີ່ມີຄົນຢູ່ຢ່າງຕໍ່ເນື່ອງທີ່ເກົ່າແກ່ທີ່ສຸດໃນໂລກ ແລະມີປະຊາກອນ 711,300 ຄົນ (). ເຂດຕົວເມືອງຂອງ ຄາສກາ ກວມເອົາ, ເຖິງແມ່ນວ່າເຂດປົກຄອງຂອງມັນຂະຫຍາຍອອກໄປຫຼາຍກວ່າ.</p>
ກອງກາງ	<p>ໃນເຕະບານ, ກອງກາງ (ອັງກິດ: Midfielder; MF) ໃຊ້ເວ ລາຕໍາແຫນ່ງ outfield ຕົ້ນຕໍໃນກາງຂອງ pitch ໄດ້. ກອງກາງອາດຈະມີບົດບາດປ້ອງກັນສະເພາະ, ທໍາລາຍການໂຈມຕີ, ແລະໃນກໍລະນີນີ້ເອີ້ນວ່າກອງກາງຕົວຮັບ. ເນື່ອງຈາກກອງກາງຕົວກາງ ມັກຈະຂ້າມຂອບເຂດ, ມີຄວາມສາມາດເຄື່ອນທີ່ແລະຜ່ານ, ພວກມັນມັກຈະຖືກເອີ້ນວ່າກອງກາງແນວລຶກ, ຕົວສ້າງສັນເຄື່ອງເກມ (Playmaker), ກອງກາງ box-to-box, ຫຼືກອງກາງຕົວຄຸມເກມ. ນອກນັ້ນຍັງມີກອງກາງຕົວບຸກທີ່ມີການມອບຫມາຍປ້ອງກັນທີ່ຈໍາກັດ.</p>
ກອງໜ້າ	<p>ໃນເຕະບານ, ກອງຫນ້າ (ອັງກິດ: Forward; FW) ແມ່ນ ຕໍາແຫນ່ງນອກ ທີ່ມີບົດບາດຕົ້ນຕໍໃນພື້ນທີ່ຫຼາຍກວ່າ ກອງກາງ ແລະ ຜູ້ປ້ອງກັນ. ເຊັ່ນດຽວກັນກັບຜູ້ນການໂຈມຕີໃດໆ, ບົດບາດຂອງກອງຫນ້າແມ່ນຂຶ້ນກັບຄວາມສາມາດໃນການສ້າງພື້ນທີ່ສໍາລັບການໂຈມຕີ. ຕໍາແຫນ່ງທີ່ກ້າວຫນ້າຂອງພວກເຂົາແລະຄວາມຮັບຜິດຊອບໃນການປ້ອງກັນທີ່ຈໍາກັດຫມາຍເຖິງການສົ່ງຕໍ່ໂດຍປົກກະຕິໄດ້ເປົ້າຫມາຍຫຼາຍກວ່າໃນນາມຂອງທີມຂອງພວກເຂົາກ່ວາຜູ້ນອື່ນໆ.</p>
ກອງຫຼັງ	<p>ໃນເຕະບານ, ກອງຫຼັງ (ອັງກິດ: defender; DF) ແມ່ນ ຜູ້ຫຼິ້ນ outfield ທີ່ມີບົດບາດຕົ້ນຕໍເພື່ອຢຸດການໂຈມຕີໃນລະຫວ່າງເກມແລະປ້ອງກັນບໍ່ໃຫ້ຝ່າຍກົງກັນຂ້າມໄດ້ຄະແນນ.</p>
ຜູ້ຮັກສາປະຕູ (ເຕະບານ)	<p>ຜູ້ຮັກສາປະຕູ (ອັງກິດ: Goalkeeper; GK) ແມ່ນຕໍາແຫນ່ງໃນເຕະບານ. ມັນເປັນຕໍາແຫນ່ງພິເສດທີ່ສຸດໃນກິລາ. ໜ້າ​ທີ່​ຕົ້ນ​ຕໍ​ຂອງ​ຜູ້​ຮັກສາ​ປະຕູ​ແມ່ນ​ການ​ຢຸດ​ຍິງ ​ຝ່າຍ ​ຄ້ານ​ຈາກ ​ການ​ໃຫ້​ຄະ​ແນນ (ວາງ ​ບານ ​ຂ້າມ ​ເສັ້ນ ​ຂອງ ​ເປົ້າ​ໝາຍ). ນີ້ແມ່ນສໍາເລັດໂດຍການໃຫ້ຜູ້ຮັກສາປະຕູຍ້າຍໄປຢູ່ໃນ trajectory ຂອງບານທີ່ຈະຈັບມັນຫຼືຊີ້ມັນເພີ່ມເຕີມຈາກເຂດໄກ້ຄຽງຂອງເປົ້າຫມາຍ. ພາຍໃນ ເຂດໂທດ ຜູ້ຮັກສາປະຕູໄດ້ຮັບອະນຸຍາດໃຫ້ໃຊ້ມືຂອງເຂົາເຈົ້າ, ໃຫ້ພວກເຂົາ (ນອກ ຖິ້ມ) ສິດທິ sole ໃນພາກສະຫນາມເພື່ອຈັດການບານ. ຜູ້ຮັກສາປະຕູແມ່ນຊີ້ບອກໂດຍການໃສ່ ຊຸດ ສີທີ່ແຕກຕ່າງຈາກເພື່ອນຮ່ວມທີມແລະຝ່າຍກົງກັນຂ້າມ.</p>
Tether (ສະກຸນເງິນດິຈິຕອລ)	<p>Tether, ເທເດີຣ (ມັກຖືກອ້າງເຖິງຜ່ານລະຫັດສະກຸນເງິນ, USD₮ ແລະ USDT, ແລະອື່ນໆ) ແມ່ນ cryptocurrency stabilitycoin ເປີດຕົວໂດຍ Tether Limited Inc. ໃນປີ 2014. [""] ເລີ່ມວັນທີ 1 ສິງຫາ 2024, Tether ລາຍງານວ່າມີເງິນສຳຮອງ 118.4 ຕື້ໂດລາ, ລວມທັງ 5.3 ຕື້ໂດລາໃນຄັງສຳຮອງເກີນ. ໃນ​ໄຕ​ມາດ​ທີ 2 ຂອງ​ປີ 2024, ບໍ​ລິ​ສັດ​ບັນ​ລຸ​ກຳ​ໄລ 1,3 ຕື້​ໂດ​ລາ, ປະ​ກອບ​ສ່ວນ​ໃຫ້​ກຳ​ໄລ​ທັງ​ໝົດ 5,2 ຕື້​ໂດ​ລາ​ໃນ​ເຄິ່ງ​ເວລາທຳອິດ​ຂອງ​ປີ. Tether Limited ຍັງໄດ້ເປີດເຜີຍທຶນສຸດທິ $ 11.9 ຕື້, ແລະມູນຄ່າຕາມລາຄາຕະຫຼາດຂອງ stabilitycoin ມີເກີນ $ 114 ຕື້.</p>
2024 PT5	<p>2024 PT5 ເປັນ ວັດຖຸ​ທີ່​ຢູ່​ໃກ້​ໂລກ ​ມີເສັ້ນຜ່າກາງປະມານ ຖືກຄົ້ນພົບໂດຍ ATLAS ອາຟຣິກາໃຕ້, ຊູເທີແລນ ໃນວັນທີ 7 ສິງຫາ 2024, ມື້ກ່ອນເຂົ້າໃກ້ໂລກຢູ່ທີ່ 568,500 ກິໂລແມັດ (353,200 mi). ວົງໂຄຈອນ. ວັດຖຸດັ່ງກ່າວໄດ້ໂຄຈອນຮອບດວງອາທິດ ແຕ່ເຮັດໃຫ້ຊ້າລົງໃນການເຂົ້າໃກ້ກັບລະບົບໂລກ-ດວງຈັນ. ລະຫວ່າງວັນທີ 29 ກັນຍາ (19:54 UTC) ຫາ 25 ພະຈິກ 2024 (16:43 UTC) (ໄລຍະເວລາ 1 ເດືອນ ແລະ 27 ມື້) ມັນຈະຜ່ານນອກ Hill sphere ຂອງໂລກ (ປະມານ 0.01 AU [1.5 ລ້ານກິໂລແມັດ] ຢູ່​ທີ່​ຄວາມ​ໄວ​ສຳພັນ​ຕ​ໍ່າ (ໃນ​ລະ​ດັບ –) ແລະຈະກາຍເປັນ ການແຄັບເຈີຊົ່ວຄາວ ໂດຍແຮງໂນ້ມຖ່ວງຂອງໂລກ, ໂດຍມີ eccentricity geocentric orbital ຫນ້ອຍກວ່າ 1 ແລະພະລັງງານທາງລົບ geocentric orbital. ການ​ເຂົ້າ​ໃກ້​ໂລກ​ຫຼ້າ​ສຸດ​ແມ່ນ​ໃນ​ວັນ​ທີ 8 ສິງ​ຫາ 2024 ຢູ່​ທີ່​ປະ​ມານ 567,000 ກິໂລແມັດ (352,000 mi) ເມື່ອມັນມີຄວາມໄວສຳພັນ. ໃນ​ວັນ​ທີ 18 ສິງຫາ 2024 CNEOS ໄດ້​ເອົາ​ 2024 PT5 ອອກ​ຈາກ ​ຕາຕະລາ
ນິວຄລີອອນ	<p>ໃນ ຟີຊິກ ແລະ ເຄມີ, ນິວຄລີອອນ (nucleon) ແມ່ນ ໂປຣຕອນ ຫຼື ນິວຕຣອນ, ຖືວ່າເປັນອົງປະກອບຂອງ ນິວເຄລຍຂອງອະຕອມ. ຈໍາ​ນວນ​ຂອງ ນິວຄລີອອນ ໃນ​ນິວ​ເຄ​ລຍ​ກໍາ​ນົດ ​ຈໍາ​ນວນ​ມະ​ຫາ​ຊົນ​ຂອງ​ປະ​ລໍາ​ມະ​ນູ (ນິວຄລີອອນ ຈໍາ​ນວນ​)​.</p>
ແຜນການເຕະບານ	<p>ໃນເຕະບານ, ແຜນການ ຫມາຍເຖິງຜູ້ຫຼິ້ນຕໍາແຫນ່ງທີ່ພົວພັນກັບກັນແລະກັນໃນສະຫນາມ. ເນື່ອງຈາກກິລາບານເຕະເປັນເກມທີ່ຄ່ອງແຄ້ວ ແລະ ມີການເຄື່ອນໄຫວໄວ, ຕຳແໜ່ງຂອງນັກເຕະ (ຍົກເວັ້ນ ຜູ້ຮັກສາປະຕູ) ໃນຮູບແບບໜຶ່ງບໍ່ໄດ້ກຳນົດບົດບາດຂອງເຂົາໃຫ້ແໜ້ນໜາຄືກັບນັກກິລາ ຣັກບີ້, ແລະ ບໍ່ມີການພັກຜ່ອນທີ່ຜູ້ຫຼິ້ນຕ້ອງສາຍ. ຂຶ້ນ​ໃນ​ການ​ສ້າງ​ຕັ້ງ (ເຊັ່ນ​ດຽວ​ກັນ​ກັບ ​ບານ​ເຕະ gridiron)​. ຕໍາແຫນ່ງຂອງຜູ້ນໃນການສ້າງຕັ້ງໂດຍປົກກະຕິຈະກໍານົດວ່າຜູ້ນມີຫນ້າທີ່ປ້ອງກັນຫຼືການໂຈມຕີສ່ວນໃຫຍ່, ແລະວ່າພວກເຂົາມັກຈະຫຼິ້ນກາງຫຼືໄປທາງຫນຶ່ງຂອງສະຫນາມ.</p>
ທິກິ-ທາກາ	<p>ທິກິ-ທາກາ (Tiki-taka) ແມ່ນ​ຮູບ​ແບບ​ການ​ຫຼິ້ນ​ໃນ ​ກິ​ລາ​ບານ​ເຕະ ​ສະ​ແດງ​ໃຫ້​ເຫັນ​ໂດຍ ​ການ​ຜ່ານ​ສັ້ນ ​ແລະ​ການ​ເຄື່ອນ​ໄຫວ​, ການ​ເຮັດ​ວຽກ​ບານ​ໂດຍ​ຜ່ານ ​ຊ່ອງ​ທາງ ​ຕ່າງໆ​, ແລະ​ການ​ຮັກ​ສາ ​ການ​ຄອບ​ຄອງ​. ຮູບແບບດັ່ງກ່າວແມ່ນກ່ຽວຂ້ອງກັບ ທີມຊາດສະເປນ ຕັ້ງແຕ່ປີ 2006 ໂດຍຜູ້ຈັດການ Luis Aragonés ແລະ Vicente del Bosque. ວິທີການ ທິກິ-ທາກາ ໃນທີ່ສຸດກໍ່ໄດ້ຮັບການຍອມຮັບໂດຍສະໂມສອນ La Liga ສະໂມສອນບານເຕະ ບາເຊໂລນ່າ ຈາກ 2009, ໂດຍສະເພາະໃນຍຸກຂອງຜູ້ຈັດການ Pep Guardiola ; ແນວໃດກໍ່ຕາມ, ກວາດິໂອລາ ຫ່າງໄກຕົນເອງ ແລະ ສະໂມສອນອອກຈາກແບບ: "ຂ້ອຍກຽດຊັງທຸກສິ່ງທີ່ຜ່ານໄປເພື່ອປະໂຫຍດຂອງມັນ", ໂດຍກ່າວວ່າ, "ບາຊາບໍ່ໄດ້ເຮັດ tiki-taka!", ເພີ່ມ, "ເຈົ້າຕ້ອງຜ່ານບານດ້ວຍ ​ເຈດ​ຕະນາ​ທີ່​ຈະ​ແຈ້ງ, ​ເພື່ອ​ແນ​ໃສ່​ເຮັດ​ໃຫ້​ມັນ​ເປັນ​ເປົ້າ​ໝາຍ​ຂອງ​ຝ່າຍ​ຄ້ານ.” ການພັດທະນາແລະອິດທິພົນຂອງມັນກັບຄືນສູ່ການຄອບຄອງຂອງ Johan Cruyff ເປັນຜູ້ຈັດການໃນຕົ້ນຊຸມປີ 1990 ຈົນເຖ
ປີໃໝ່ຫວຽດນາມ	<p>ປີໃໝ່ຫວຽດນາມ (ພາສາຫວຽດ: Tết) ​ແມ່ນ​ງານ​ບຸນ​ສຳຄັນ​ທີ່​ສຸດ​ໃນ​ວັດທະນະທຳ​ຫວຽດນາມ. Tết ສະເຫຼີມສະຫຼອງການມາຮອດຂອງລະດູໃບໄມ້ປົ່ງຕາມປະຕິທິນຫວຽດນາມ ແລະປົກກະຕິແລ້ວມີວັນທີໃນເດືອນມັງກອນ ຫຼືເດືອນກຸມພາໃນປະຕິທິນ Gregorian. ຊາວ​ຫວຽດ​ນາມ​ສະ​ເຫຼີມ​ສະ​ຫຼອງ ທຸກໆປີ, ເຊິ່ງອີງໃສ່ ປະຕິທິນ lunisolar (ການຄິດໄລ່ທັງ ການເຄື່ອນໄຫວຂອງໂລກ ຮອບດວງອາທິດແລະ ດວງຈັນ ຮອບໂລກ). ໂດຍທົ່ວໄປແລ້ວ ເຕັ໋ດແມ່ນໄດ້ສະຫຼອງໃນມື້ດຽວກັນກັບ ປີໃໝ່ຈີນ (ຍັງເອີ້ນວ່າບຸນລະດູໃບໄມ້ປົ່ງ), ໂດຍເວລາຕ່າງກັນລະຫວ່າງຫວຽດນາມ ແລະຈີນ 1 ຊົ່ວໂມງ ຈຶ່ງເຮັດໃຫ້ ເດືອນໃໝ່ ເກີດຂຶ້ນໃນມື້ຕ່າງໆ. ບໍ່​ຄ່ອຍ​ມີ​ວັນ​ບຸນ​ກຸດ​ຈີນ ​ແລະ ວັນ​ບຸນ​ກຸດ​ຈີນ​ປີ 1943, ​ໃນ​ປີ 1943, ວັນ​ບຸນ​ກຸດ​ຈີນ​ປີ 1943 ​ແມ່ນ​ວັນ​ບຸນ​ກຸດ​ຈີນ​ຂອງ​ຫວຽດນາມ. ມັນ​ດຳ​ເນີນ​ໄປ​ນັບ​ແຕ່​ມື້​ທຳ​ອິດ​ຂອງ​ເດືອນ​ທຳ​ອິດ​ຂອງ​ຈັນ​ທະ​ຄະ​ຕິ​ຫວຽດ​ນາມ (ໃນ​ທ້າຍ​ເດືອນ​ມັງ​ກອນ ຫຼື ຕົ້ນ​ເດືອນ​ກຸມ​ພາ) ຈົນ​ຮອດ​ວັນ​ທີ 3 ຢ່າງ​ໜ້ອຍ.</p>
ໂຄປາອາເມຣິກາ	<p>ໂຄປາອາເມຣິກາ (; ເປັນທີ່ຮູ້ຈັກຈົນກ່ວາ 1975 ເປັນ ການແຂ່ງຂັນບານເຕະອາເມລິກາໃຕ້), ມັກຈະເອີ້ນວ່າ Copa America, ເປັນການແຂ່ງຂັນ ບານເຕະ ສີ່ສິບປີຂອງຜູ້ຊາຍຊັ້ນນໍາທີ່ແຂ່ງຂັນລະຫວ່າງ ທີມຊາດ ຈາກ ອາເມລິກາໃຕ້. ມັນເປັນການແຂ່ງຂັນບານເຕະລະດັບທະວີບທີ່ເກົ່າແກ່ທີ່ສຸດ. ການແຂ່ງຂັນກໍານົດ ແຊ້ມ ຂອງອາເມລິກາໃຕ້. ນັບຕັ້ງແຕ່ຊຸມປີ 1990, ທີມງານຈາກ ອາເມລິກາເຫນືອ ແລະ ອາຊີ ໄດ້ຖືກເຊີນເຂົ້າຮ່ວມການແຂ່ງຂັນ.</p>
ລັດຊານ	<p>ລັດຊານ (ຊານ: မိူင်းတႆး, ; ພາສາມຽນມາ: ရှမ်းပြည်နယ်) ນ ​ລັດ ​ຂອງ ​ມຽນ​ມາ ​. ລັດ ຊານ ມີ​ຊາຍ​ແດນ​ຕິດ​ກັບ ​ຈີນ (ຢຸນ​ນານ​) ທິດ​ເຫນືອ​, ປະ​ເທດ​ລາວ (ແຂວງ ​ຫລວງ​ນໍ້າ​ທາ ​ແລະ ​ແຂວງ​ບໍ່​ແກ້ວ) ທິດ​ຕາ​ເວັນ​ອອກ​, ແລະ ​ໄທ (ຊຽງ​ໄຮ ​, ຊຽງ​ໃຫມ່ ​ແລະ ​ແມ່​ຮ່ອງ​ສອນ) ທິດ​ໃຕ້​, ແລະ​ພາກ​ໃຕ້ 5 ພາກ​ການ​ບໍ​ລິ​ຫານ​ຂອງ​ພະ​ມ້າ​ທາງ​ທິດ​ຕາ​ເວັນ​ຕົກ​. ສ່ວນ​ໃຫຍ່​ທີ່​ສຸດ​ຂອງ 14 ພະ​ແນກ​ການ​ບໍ​ລິ​ຫານ​ໂດຍ​ເນື້ອ​ທີ່​ດິນ​, ລັດ ຊານ ກວມ​ເອົາ 155,800 ກິ​ໂລ​ແມັດ 2, ເກືອບ​ໜຶ່ງ​ສ່ວນ​ສີ່​ຂອງ​ເນື້ອ​ທີ່​ທັງ​ໝົດ​ຂອງ​ມຽນ​ມາ. ລັດ​ໄດ້​ຮັບ​ຊື່​ຂອງ​ຕົນ​ຈາກ​ຊື່​ພະ​ມ້າ​ສໍາ​ລັບ​ປະ​ຊາ​ຊົນ​ໄຕ​: " ຊາວ ຊານ ​"​. ຊົນເຜົ່າໄຕ (ຊານ) ປະກອບເປັນສ່ວນໃຫຍ່ໃນບັນດາຊົນເຜົ່າທີ່ອາໃສຢູ່ໃນພື້ນທີ່. ຊານ​ແລນ​ເປັນ​ຊົນ​ນະ​ບົດ​ສ່ວນ​ໃຫຍ່, ມີ​ພຽງ​ແຕ່ 3 ຕົວ​ເມືອງ​ທີ່​ມີ​ຂະ​ຫນາດ​ທີ່​ສໍາ​ຄັນ​: Lashio​, Kengtung ​, ແລະ​ນະ​ຄອນ​ຫຼວງ​, Taunggyi ​. ແຕງຈີ 150.7 ກິ​ໂລ​ແມັດ​ທາງ​ຕາ​ເ
ແຂວງສະຕຶງເເຕຣງ	<p>ແຂວງສະຕຶງເເຕຣງ ຫຼື ຊຽງແຕງ (ຂະແມ: ស្ទឹងត្រែង) ເປັນ ແຂວງ ໜຶ່ງຂອງ ກຳປູເຈຍ ທາງຕາເວັນອອກສຽງເໜືອ. ມີຊາຍແດນຕິດຈອດກັບແຂວງ Ratanakiri ທິດຕາເວັນອອກ, Mondulkiri ແລະ ກະຕໍ້ ທິດໃຕ້ ແລະ ທິດຕາເວັນຕົກ ຕິດກັບ ແຂວງ ກອນຕູມ ແລະ Preah Vihear. ຊາຍແດນທາງເໜືອຂອງລາວແມ່ນຊາຍແດນສາກົນຂອງກຳປູເຈຍກັບ ລາວ. ແມ່ນໍ້າຂອງ ໄຫລຜ່ານແຂວງ. ແຂວງສ່ວນຫຼາຍແມ່ນປົກຄຸມດ້ວຍປ່າໄມ້, ແຕ່ການລັກລອບຕັດໄມ້ ແລະ ການຫາປາ ໄດ້ສ້າງຄວາມກົດດັນສູງຕໍ່ປ່າສະຫງວນ ແລະ ການປະມົງ.</p>
ແຂວງເປຣັຍວິເຮຍ	<p>ແຂວງເປຣັຍວິເຮຍ (ຂະແມ: ព្រះវិហារ, UNGEGN: "Preăh Vĭhar", ALA-LC: "Braḥ Vihār";) ເປັນແຂວງ ("khaet") ຂອງກໍາປູເຈຍ. ທິດຕາເວັນຕົກມີຊາຍແດນຕິດກັບແຂວງອຸດອນມີໄຊ ແລະສຽມຣຽບ, ທິດຕາເວັນຕົກຕິດກັບ ແຂວງកំពង់ធំ, ທິດໃຕ້ ແລະທິດຕາເວັນອອກຂອງແຂວງແຂວງສະຕຶງເເຕຣງ. ຊາຍແດນທາງທິດເໜືອຂອງຕົນເປັນສ່ວນໜຶ່ງຂອງຊາຍແດນສາກົນຂອງກຳປູເຈຍກັບໄທ ແລະລາວ. ນະຄອນຫຼວງຂອງມັນແມ່ນພຣະວິຫານ.</p>
