title	text
淫ら	<p>淫ら ບໍ່ຈົບບໍ່ດີ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) みだら (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
陰	<p>陰 ລົບ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) いん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
隠す	<p>隠す ເຊື່ອງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かくす (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
隠れる	<p>隠れる ລີ້ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かくれる (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
宇宙	<p>宇宙 ອາວະກາດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) うちゅう (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
宇宙線	<p>宇宙線 ລັງສີອາວະກາດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) うちゅうせん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
宇宙船	<p>宇宙船 ຍານອາວະກາດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) うちゅうせん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
宇宙飛行士	<p>宇宙飛行士 ນັກອາວະກາດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) うちゅうひこうし (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
羽	<p>羽 ປີກ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) はね (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
雨	<p>雨 ຝົນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) あめ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
雨雲	<p>雨雲 ເຝື້ອ (ທີ່ຈະເຮັດໃຫ້ຝົນຕົກ) (ກະລຸນາຊ່ອຍຂຽນປະເພດ) あまぐも (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
雨季	<p>雨季 ຍາມຝົນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) うき (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
雨漏り	<p>雨漏り ຝົນຮົ່ວ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) あまもり (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
嘘	<p>嘘 ຄວາມຂີ້ຕົວະ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) うそ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
噂	<p>噂 ຂ່າວລື (ກະລຸນາຊ່ອຍຂຽນປະເພດ) うわさ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
運	<p>運 ໂຊກ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) うん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
運ぶ	<p>運ぶ ຂົນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) はこぶ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
運河	<p>運河 ຄອງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) うんが (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
運勢	<p>運勢 ດວງຊະຕາ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) うんせい (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
運命	<p>運命 ດວງຊະຕາ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) うんめい (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
運輸	<p>運輸 ການຄົມມະນາຄົມ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) うんゆ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
雲	<p>雲 ເມກ, ເຝື້ອ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) くも (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
餌	<p>餌 ອາຫານສັດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えさ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
営む	<p>営む ດຳເນີນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) いとなむ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
影	<p>影 ເງົາ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かげ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
影響	<p>影響 ຜົນກະທົບ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えいきょう (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
影響力	<p>影響力 ອິດທິພົນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えいきょうりょく (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
映画	<p>映画 ຊິເນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えいが (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
栄える	<p>栄える ສີວິໄລ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) さかえる (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
永久	<p>永久 ຕະຫຼອດການ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えいきゅう (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
泳ぐ	<p>泳ぐ ລອຍ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) およぐ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
英語	<p>英語 ພາສາອັງກິດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えいご (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
英雄	<p>英雄 ວິລະສະຕີ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えいゆう (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
鋭い	<p>鋭い ສະຫຼາດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) するどい (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
駅	<p>駅 ສະຖານີລົດໄຟ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えき (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
榎	<p>榎 ເຫັດເອະໂນະກິ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えのき (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
円	<p>円 ມົນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) まる (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
円やか	<p>円やか ກົມກ່ອມ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) まろやか (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
円周	<p>円周 ລວງຣອບວົງມົນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんしゅう (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
円周率	<p>円周率 ຈຳນວນປີ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんしゅうりつ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
円柱	<p>円柱 ທໍ່ກົມ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんちゅう (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
円筒	<p>円筒 ທໍ່ກົມ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんとう (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
円盤	<p>円盤 ຈານ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんばん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
園	<p>園 ສວນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
延ばす	<p>延ばす ເລື່ອນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) のばす (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
延びる	<p>延びる ຍືດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) のびる (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
延べ	<p>延べ ທັງໝົດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) のべ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
延焼	<p>延焼 ໄໝ້ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんしょう (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
援護	<p>援護 ປົກປ້ອງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんご (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
援助	<p>援助 ຊ່ວຍເຫລືອ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんじょ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
演劇	<p>演劇 ລະຄອນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんげきだん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
演算	<p>演算 ການຄິດໄລ່, ການຄຳນວນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんざん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
演習	<p>演習 ຊ້ອມ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんしゅう (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
演説	<p>演説 ບົດປະທະກະຖາ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんぜつ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
炎症	<p>炎症 ອັກເສບ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんしょう (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
煙	<p>煙 ຄວັນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) けむり (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
煙い	<p>煙い ຄວັນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) けむい (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
煙る	<p>煙る ຄວັນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) けむる (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
煙管	<p>煙管 ທໍ່ຄັວນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) きせる (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
煙突	<p>煙突 ທໍ່ຄວັນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんとつ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
猿	<p>猿 ລີງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) さる (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
縁	<p>縁 ວາດສະໜາ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
遠い	<p>遠い ໄກ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) とおい (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
遠距離	<p>遠距離 ໄລຍະໄກ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんきょり (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
遠心力	<p>遠心力 ເເຮງໜີສູນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんしんりょく (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
鉛	<p>鉛 ກົ່ວ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) なまり (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
鉛筆	<p>鉛筆 ສໍ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) えんぴつ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
汚い	<p>汚い ເປື້ອນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) きたない (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
汚す	<p>汚す ເຮັດເປື້ອນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) よごす (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
汚れる	<p>汚れる ເປື້ອນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) よごれる (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
甥	<p>甥 ຫຼານຜູ້ຊາຍ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おい (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
凹ます	<p>凹ます ເຮັດໃຫ້ບຸ້ມ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) へこます (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
凹む	<p>凹む ບຸ້ມ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) へこむ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
奥さん	<p>奥さん ເມຍ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おくさん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
往復	<p>往復 ໄປກັບ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おうふく (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
往来	<p>往来 ການໄປມາ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おうらい (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
押さえる	<p>押さえる ກົດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おさえる (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
横島	<p>横島 ລາຍຂວາງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) よこしま (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
欧州	<p>欧州 ເອີຣົບ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おうしゅう (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
殴る	<p>殴る ຊັດ,ຕີ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) なぐる (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
王	<p>王 ເຈົ້າຊີວິດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おう (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
王家	<p>王家 ຄອບຄົວເຈົ້າຊີວິດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おうけ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
王冠	<p>王冠 ກະໂຈມຫົວເຈົ້າຊີວິດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おうかん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
王制	<p>王制 ລະບອບເຈົ້າຊີວິດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おうせい (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
王朝	<p>王朝 ລາດຊະວົງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おうちょう (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
王様	<p>王様 ເຈົ້າຊີວິດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おうさま (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
襖	<p>襖 ປະຕູເຈ້ຍເລື່ອນຢູ່ເຮືອນຄົນຍີ່ປຸ່ນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) ふすま (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
鴎	<p>鴎 ນົກແອ່ນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かもめ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
黄身	<p>黄身 ມອນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) きみ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
沖縄	<p>沖縄 ໂອກິນະວາ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おきなわ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
億	<p>億 ຮ້ອຍລ້ານ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おく (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
屋敷	<p>屋敷 ເຮືອນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) やしき (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
俺	<p>俺 ກູ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おれ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
卸売り	<p>卸売り ການຂາຍຍົກ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おろしうり (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
恩	<p>恩 ພະຄຸນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
温もり	<p>温もり ຄວາມອົບອຸ່ນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) ぬくもり (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
穏やか	<p>穏やか ສະຫງ່ຽມ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おだやか (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
音	<p>音 ສຽງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おと (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
音楽	<p>音楽 ດົນຕີ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おんがく (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下	<p>下 ລຸ່ມ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) した (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下さい	<p>下さい ເເດ່ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) ください (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下さる	<p>下さる ເເດ່ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) くださる (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下す	<p>下す ສັ່ງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) くだす (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下り	<p>下り ລ່ອງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) くだり (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下りる	<p>下りる ລົງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おりる (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下る	<p>下る ລ່ອງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) くだる (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下ろす	<p>下ろす ເອົາລົງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) おろす (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下位	<p>下位 ຂັ້ນລຸ່ມ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かい (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下界	<p>下界 ໂລກມະນຸດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) げかい (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下記	<p>下記 ທີ່ຂຽນຢູ່ຂ້າງລຸ່ມ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かき (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下手	<p>下手 ບໍ່ເກັ່ງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) へた (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下駄	<p>下駄 ເກີບແຕະ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) げた (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下着	<p>下着 ຊຸດຊັ້ນໃນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) したぎ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下品	<p>下品 ບໍ່ສຸພາບ, ຕໍ່າຊ້າ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) げひん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
下落	<p>下落 ຫລຸດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) げらく (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
化ける	<p>化ける ກາຍເປັນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) ばける (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
化学	<p>化学 ເຄມີສາດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かがく (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
仮に	<p>仮に ສົມມຸດວ່າ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かりに (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
何	<p>何 ຫຍັງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) なん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
何れ	<p>何れ ຢ່າງໃດກໍ່ຕາມ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) いずれ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
何時	<p>何時 ຈັກໂມງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) なんじ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
価格	<p>価格 ລາຄາ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かかく (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
価値	<p>価値 ຄຸນຄ່າ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かち (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
加盟	<p>加盟 ການເຂົ້າເປັນສະມາຊິກ (ສະຫະພັນ, ສະມາຄົມ) (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かめい (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
可愛い	<p>可愛い ເປັນຕາຮັກ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かわいい (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
可視	<p>可視 ໄລະຍະເບິ່ງເຫັນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かし (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
可也	<p>可也 ເຕີບ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かなり (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
夏季	<p>夏季 ລະດູຮ້ອນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かき (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
嫁	<p>嫁 ລູກໄພ້ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) よめ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
嫁ぐ	<p>嫁ぐ ໄປເປັນໄພ້ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) とつぐ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
家	<p>家 ບ້ານ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) うち (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
家屋	<p>家屋 ເຮືອນຊານ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かおく (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
家具	<p>家具 ເຟີນິເຈີ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かぐ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
家系	<p>家系 ເຊື້ອສາຍ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かけい (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
家計	<p>家計 ລາຍຮັບລາຍຈ່າຍໃນບ້ານ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かけい (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
家事	<p>家事 ວຽກເຮືອນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かじ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
家族	<p>家族 ຄອບຄົວ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かぞく (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
家庭	<p>家庭 ຄອບຄົວ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かてい (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
寡占	<p>寡占 ເຄິ່ງຜູກຂາດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かせん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
科	<p>科 ຂະເເໜງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) か (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
科学	<p>科学 ວິທະຍາສາດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かがく (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
科学者	<p>科学者 ນັກວິທະຍາສາດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かがくしゃ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
暇	<p>暇 ບໍ່ມີຫຍັງເຮັດ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) ひま (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
果たして	<p>果たして ເເທ້ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) はたして (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
果て	<p>果て ສົ້ນ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) はて (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
歌	<p>歌 ເພງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) うた (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
歌う	<p>歌う ຮ້ອງເພງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) うたう (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
歌詞	<p>歌詞 ເນື້ອໃນເພງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かし (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
歌舞伎	<p>歌舞伎 ລະຄອນກະບຸກິ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かぶき (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
歌謡	<p>歌謡 ເພງ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かよう (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
河	<p>河 ເເມ່ນ້ຳ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かわ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
河川	<p>河川 ແມ່ນ້ຳ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かせん (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
河豚	<p>河豚 ປາເປົ້າ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) ふぐ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
火	<p>火 ໄຟ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) ひ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
火気	<p>火気 ວັດຖຸໄວໄຟ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かき (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
火事	<p>火事 ໄຟໄໝ້ (ກະລຸນາຊ່ອຍຂຽນປະເພດ) かじ (ກະລຸນາຊ່ອຍຂຽນເຄົ້າ)</p>
